Model      | Query ID   | Doc ID     | Title                                                        | Query                                             
LM         | 275        | 1218       | experimental lift and drag of a series of glide configurat   | effects of leading-edge bluntness on the flut...  
LM         | 275        | 211        | effect of slight blunting of leading edge of an immersed b   | effects of leading-edge bluntness on the flut...  
VSM        | 277        | 1247       | the supersonic boom of a projectile related to drag and vo   | what factors have been shown to have a primar...  
VSM        | 277        | 758        | the lower bound of attainable sonic-boom over-pressure and   | what factors have been shown to have a primar...  
VSM        | 277        | 804        | a flight test investigation of the sonic boom .              | what factors have been shown to have a primar...  
VSM        | 277        | 809        | an investigation of the influence of lift on sonic-boom in   | what factors have been shown to have a primar...  
VSM        | 277        | 1243       | supersonic boom of wing-body configurations .                | what factors have been shown to have a primar...  
VSM        | 277        | 808        | an investigation of some aspects of the sonic boom by mean   | what factors have been shown to have a primar...  
VSM        | 277        | 39         | on the flow of a sonic stream past an airfoil surface .      | what factors have been shown to have a primar...  
VSM        | 277        | 409        | on the base pressure resulting from the interaction of a s   | what factors have been shown to have a primar...  
VSM        | 277        | 642        | the buckling strength of a uniform circular cylinder loade   | what factors have been shown to have a primar...  
VSM        | 277        | 810        | the shock wave noise problem of supersonic aircraft in ste   | what factors have been shown to have a primar...  
LM         | 277        | 893        | a new design of pitot-static tube with a discussion of pit   | what factors have been shown to have a primar...  
LM         | 277        | 809        | an investigation of the influence of lift on sonic-boom in   | what factors have been shown to have a primar...  
LM         | 277        | 374        | an investigation of optimum zoom climb techniques .          | what factors have been shown to have a primar...  
LM         | 277        | 758        | the lower bound of attainable sonic-boom over-pressure and   | what factors have been shown to have a primar...  
LM         | 277        | 1068       | instability analysis of cylindrical shells under hydrostat   | what factors have been shown to have a primar...  
LM         | 277        | 811        | an investigation of lifting effects on the intensity of so   | what factors have been shown to have a primar...  
LM         | 277        | 1177       | effects of rapid heating on strength of airframe component   | what factors have been shown to have a primar...  
LM         | 277        | 251        | a collection of longitudinal stability derivatives of wing   | what factors have been shown to have a primar...  
LM         | 277        | 1243       | supersonic boom of wing-body configurations .                | what factors have been shown to have a primar...  
LM         | 277        | 199        | measurement of two dimensional derivatives on a wing-ailer   | what factors have been shown to have a primar...  
VSM        | 283        | 813        | the motion of rolling symmetrical missiles referred to a b   | work on small-oscillation re-entry motions .      
VSM        | 283        | 1348       | radiative heat transfer during atmosphere entry at parabol   | work on small-oscillation re-entry motions .      
VSM        | 283        | 982        | the temperature history in a thick skin subjected to lamin   | work on small-oscillation re-entry motions .      
VSM        | 283        | 944        | one dimensional heat conduction through the skin of a vehi   | work on small-oscillation re-entry motions .      
VSM        | 283        | 1113       | an electronic apparatus for automatic recording of the log   | work on small-oscillation re-entry motions .      
VSM        | 283        | 164        | an approximate analytical method for studying entry into p   | work on small-oscillation re-entry motions .      
VSM        | 283        | 1346       | modulated entry .                                            | work on small-oscillation re-entry motions .      
VSM        | 283        | 1345       | the use of aerodynamic lift during entry into the earth's    | work on small-oscillation re-entry motions .      
VSM        | 283        | 917        | a method of calculating the short period longitudinal stab   | work on small-oscillation re-entry motions .      
VSM        | 283        | 554        | generalized heat transfer formulas and graphs .              | work on small-oscillation re-entry motions .      
LM         | 283        | 82         | theoretical investigation of the ablation of a glass-type    | work on small-oscillation re-entry motions .      
LM         | 283        | 813        | the motion of rolling symmetrical missiles referred to a b   | work on small-oscillation re-entry motions .      
LM         | 283        | 717        | motions of a short 10degree blunted cone entering a martia   | work on small-oscillation re-entry motions .      
LM         | 283        | 67         | dynamic stability of vehicles traversing ascending or desc   | work on small-oscillation re-entry motions .      
LM         | 283        | 1217       | application of inequality constraints to variational probl   | work on small-oscillation re-entry motions .      
LM         | 283        | 554        | generalized heat transfer formulas and graphs .              | work on small-oscillation re-entry motions .      
LM         | 283        | 509        | a graphical approximation for temperatures and sublimation   | work on small-oscillation re-entry motions .      
LM         | 283        | 1379       | hypersonic flight and the re-entry problem .                 | work on small-oscillation re-entry motions .      
LM         | 283        | 1219       | determination of lift or drag programs to minimize re-entr   | work on small-oscillation re-entry motions .      
LM         | 283        | 917        | a method of calculating the short period longitudinal stab   | work on small-oscillation re-entry motions .      
VSM        | 284        | 856        | some experimental studies of panel flutter at mach 1 .3.     | experimental studies on panel flutter .           
VSM        | 284        | 658        | review of panel flutter and effects of aerodynamic noise p   | experimental studies on panel flutter .           
VSM        | 284        | 948        | panel flutter tests on full scale x-15 lower vertical stab   | experimental studies on panel flutter .           
VSM        | 284        | 391        | flutter of rectangular simply supported panels at high sup   | experimental studies on panel flutter .           
VSM        | 284        | 858        | experimental investigation at mach numbers 3. 0 of the eff   | experimental studies on panel flutter .           
VSM        | 284        | 857        | experimental studies of flutter of buckled rectangular pan   | experimental studies on panel flutter .           
VSM        | 284        | 766        | experimental investigation at mach number of 3. 0 of effec   | experimental studies on panel flutter .           
VSM        | 284        | 390        | some panel-flutter studies using piston theory .             | experimental studies on panel flutter .           
VSM        | 284        | 627        | flutter analysis of circular panels .                        | experimental studies on panel flutter .           
VSM        | 284        | 894        | flutter of a two dimensional simply supported buckled pane   | experimental studies on panel flutter .           
LM         | 284        | 856        | some experimental studies of panel flutter at mach 1 .3.     | experimental studies on panel flutter .           
LM         | 284        | 857        | experimental studies of flutter of buckled rectangular pan   | experimental studies on panel flutter .           
LM         | 284        | 390        | some panel-flutter studies using piston theory .             | experimental studies on panel flutter .           
LM         | 284        | 766        | experimental investigation at mach number of 3. 0 of effec   | experimental studies on panel flutter .           
LM         | 284        | 858        | experimental investigation at mach numbers 3. 0 of the eff   | experimental studies on panel flutter .           
LM         | 284        | 948        | panel flutter tests on full scale x-15 lower vertical stab   | experimental studies on panel flutter .           
LM         | 284        | 1008       | free-flight measurements of the static and dynamic .         | experimental studies on panel flutter .           
LM         | 284        | 391        | flutter of rectangular simply supported panels at high sup   | experimental studies on panel flutter .           
LM         | 284        | 859        | flutter of aerodynamically heated aluminium-alloy and stai   | experimental studies on panel flutter .           
LM         | 284        | 658        | review of panel flutter and effects of aerodynamic noise p   | experimental studies on panel flutter .           
VSM        | 285        | 1062       | an experimental and theoretical investigation of second-or   | how can wing-body,  flow field interference e...  
VSM        | 285        | 1243       | supersonic boom of wing-body configurations .                | how can wing-body,  flow field interference e...  
VSM        | 285        | 610        | corner interference effects .                                | how can wing-body,  flow field interference e...  
VSM        | 285        | 1075       | an experimental and theoretical investigation of second-or   | how can wing-body,  flow field interference e...  
VSM        | 285        | 1239       | body under lifting wing .                                    | how can wing-body,  flow field interference e...  
VSM        | 285        | 923        | methods for estimating lift interference of wing-body comb   | how can wing-body,  flow field interference e...  
VSM        | 285        | 803        | the shock pattern of a wing-body combination far from the    | how can wing-body,  flow field interference e...  
VSM        | 285        | 1074       | theoretical and experimental investigation of second-order   | how can wing-body,  flow field interference e...  
VSM        | 285        | 924        | a method for calculating the lift and centre of pressure o   | how can wing-body,  flow field interference e...  
VSM        | 285        | 252        | an investigation of interference effects on similar models   | how can wing-body,  flow field interference e...  
LM         | 285        | 1243       | supersonic boom of wing-body configurations .                | how can wing-body,  flow field interference e...  
LM         | 285        | 1062       | an experimental and theoretical investigation of second-or   | how can wing-body,  flow field interference e...  
LM         | 285        | 723        | on the fatigue failure of structures due to vibrations exc   | how can wing-body,  flow field interference e...  
LM         | 285        | 1239       | body under lifting wing .                                    | how can wing-body,  flow field interference e...  
LM         | 285        | 610        | corner interference effects .                                | how can wing-body,  flow field interference e...  
LM         | 285        | 456        | a study of flow fields about some typical blunt-nosed slen   | how can wing-body,  flow field interference e...  
LM         | 285        | 404        | two dimensional transonic flow past airfoils .               | how can wing-body,  flow field interference e...  
LM         | 285        | 803        | the shock pattern of a wing-body combination far from the    | how can wing-body,  flow field interference e...  
LM         | 285        | 229        | interference between the wings and tail surfaces of a comb   | how can wing-body,  flow field interference e...  
LM         | 285        | 17         | remarks on the eddy viscosity in compressible mixing flows   | how can wing-body,  flow field interference e...  
VSM        | 288        | 763        | effects of internal pressure on the buckling of circular-c   | has anyone analytically or experimentally inv...  
VSM        | 288        | 841        | on the bending of circular cylindrical shells under pure b   | has anyone analytically or experimentally inv...  
VSM        | 288        | 897        | some results on buckling and postbuckling of cylindrical s   | has anyone analytically or experimentally inv...  
VSM        | 288        | 1068       | instability analysis of cylindrical shells under hydrostat   | has anyone analytically or experimentally inv...  
VSM        | 288        | 743        | new developments in the nonlinear theories of the buckling   | has anyone analytically or experimentally inv...  
VSM        | 288        | 887        | buckling due to thermal stress of cylindrical shells subje   | has anyone analytically or experimentally inv...  
VSM        | 288        | 839        | the bending stability of thin-- walled unstiffened circula   | has anyone analytically or experimentally inv...  
VSM        | 288        | 936        | a donnell-type theory for asymmetrical bending and bucklin   | has anyone analytically or experimentally inv...  
VSM        | 288        | 846        | on the vibration of thin cylindrical shells under internal   | has anyone analytically or experimentally inv...  
VSM        | 288        | 1126       | an engineer's conceptual approach to the buckling of cylin   | has anyone analytically or experimentally inv...  
LM         | 288        | 763        | effects of internal pressure on the buckling of circular-c   | has anyone analytically or experimentally inv...  
LM         | 288        | 839        | the bending stability of thin-- walled unstiffened circula   | has anyone analytically or experimentally inv...  
LM         | 288        | 841        | on the bending of circular cylindrical shells under pure b   | has anyone analytically or experimentally inv...  
LM         | 288        | 1126       | an engineer's conceptual approach to the buckling of cylin   | has anyone analytically or experimentally inv...  
LM         | 288        | 897        | some results on buckling and postbuckling of cylindrical s   | has anyone analytically or experimentally inv...  
LM         | 288        | 1171       | the stability under axial compression and lateral pressure   | has anyone analytically or experimentally inv...  
LM         | 288        | 1068       | instability analysis of cylindrical shells under hydrostat   | has anyone analytically or experimentally inv...  
LM         | 288        | 846        | on the vibration of thin cylindrical shells under internal   | has anyone analytically or experimentally inv...  
LM         | 288        | 1051       | the stability of thin-walled unstiffened circular cylinder   | has anyone analytically or experimentally inv...  
LM         | 288        | 926        | post buckling behaviour of circular cylinderical shells un   | has anyone analytically or experimentally inv...  
VSM        | 291        | 725        | the response of a typical aircraft structure to jet noise    | what theoretical and experimental work has be...  
VSM        | 291        | 909        | the effect of jet noise on aircraft structures .             | what theoretical and experimental work has be...  
VSM        | 291        | 722        | random excitation of a tailplane section by jet noise .      | what theoretical and experimental work has be...  
VSM        | 291        | 640        | the design of structures to resist jet noise fatigue .       | what theoretical and experimental work has be...  
VSM        | 291        | 1279       | sublimation in a hypersonic environment .                    | what theoretical and experimental work has be...  
VSM        | 291        | 209        | boundary layer induced noise in the interior of aircraft .   | what theoretical and experimental work has be...  
VSM        | 291        | 497        | theoretical and experimental investigation of thermal stre   | what theoretical and experimental work has be...  
VSM        | 291        | 220        | a general purpose analogue correlator for the analysis of    | what theoretical and experimental work has be...  
VSM        | 291        | 219        | on the strength distribution of noise sources along a jet    | what theoretical and experimental work has be...  
VSM        | 291        | 1260       | on the response of the laminar boundary layer to small flu   | what theoretical and experimental work has be...  
LM         | 291        | 725        | the response of a typical aircraft structure to jet noise    | what theoretical and experimental work has be...  
LM         | 291        | 722        | random excitation of a tailplane section by jet noise .      | what theoretical and experimental work has be...  
LM         | 291        | 908        | random vibration .                                           | what theoretical and experimental work has be...  
LM         | 291        | 640        | the design of structures to resist jet noise fatigue .       | what theoretical and experimental work has be...  
LM         | 291        | 1360       | simplified analysis of general instability of stiffened sh   | what theoretical and experimental work has be...  
LM         | 291        | 220        | a general purpose analogue correlator for the analysis of    | what theoretical and experimental work has be...  
LM         | 291        | 1316       | temperature measurements of shock-waves by spectrum-line r   | what theoretical and experimental work has be...  
LM         | 291        | 186        | base pressure in supersonic flow .                           | what theoretical and experimental work has be...  
LM         | 291        | 740        | the behaviour of a cylindrical shell under axial compressi   | what theoretical and experimental work has be...  
LM         | 291        | 251        | a collection of longitudinal stability derivatives of wing   | what theoretical and experimental work has be...  
VSM        | 292        | 767        | mathematical techniques applying to the thermal fatigue be   | is there a design method for calculating ther...  
VSM        | 292        | 768        | formulae for use with the fatigue load meter in the assess   | is there a design method for calculating ther...  
VSM        | 292        | 726        | on structural fatigue under random loading .                 | is there a design method for calculating ther...  
VSM        | 292        | 865        | a study of the thermal fatigue behaviour of metals . the e   | is there a design method for calculating ther...  
VSM        | 292        | 883        | correlated fatigue data for aircraft structural joints .     | is there a design method for calculating ther...  
VSM        | 292        | 640        | the design of structures to resist jet noise fatigue .       | is there a design method for calculating ther...  
VSM        | 292        | 870        | effect of rheological behaviour on thermal stresses .        | is there a design method for calculating ther...  
VSM        | 292        | 881        | cumulative damage in fatigue .                               | is there a design method for calculating ther...  
VSM        | 292        | 884        | the estimation of fatigue damage on structural elements .    | is there a design method for calculating ther...  
VSM        | 292        | 1146       | thermal buckling of cylinders .                              | is there a design method for calculating ther...  
LM         | 292        | 767        | mathematical techniques applying to the thermal fatigue be   | is there a design method for calculating ther...  
LM         | 292        | 870        | effect of rheological behaviour on thermal stresses .        | is there a design method for calculating ther...  
LM         | 292        | 881        | cumulative damage in fatigue .                               | is there a design method for calculating ther...  
LM         | 292        | 246        | the design of minimum drag tip fins . with an appendix - o   | is there a design method for calculating ther...  
LM         | 292        | 1332       | calculated spanwise lift distributions, influence function   | is there a design method for calculating ther...  
LM         | 292        | 314        | simplified method for determination of the critical height   | is there a design method for calculating ther...  
LM         | 292        | 726        | on structural fatigue under random loading .                 | is there a design method for calculating ther...  
LM         | 292        | 732        | on the analogues relating flexure and extension of flat pl   | is there a design method for calculating ther...  
LM         | 292        | 909        | the effect of jet noise on aircraft structures .             | is there a design method for calculating ther...  
LM         | 292        | 906        | review of the pitot tube .                                   | is there a design method for calculating ther...  
VSM        | 293        | 856        | some experimental studies of panel flutter at mach 1 .3.     | will an analysis of panel flutter based on ar...  
VSM        | 293        | 390        | some panel-flutter studies using piston theory .             | will an analysis of panel flutter based on ar...  
VSM        | 293        | 627        | flutter analysis of circular panels .                        | will an analysis of panel flutter based on ar...  
VSM        | 293        | 15         | on two-dimensional panel flutter .                           | will an analysis of panel flutter based on ar...  
VSM        | 293        | 948        | panel flutter tests on full scale x-15 lower vertical stab   | will an analysis of panel flutter based on ar...  
VSM        | 293        | 391        | flutter of rectangular simply supported panels at high sup   | will an analysis of panel flutter based on ar...  
VSM        | 293        | 658        | review of panel flutter and effects of aerodynamic noise p   | will an analysis of panel flutter based on ar...  
VSM        | 293        | 1339       | calculation of flutter characteristics for finite-span swe   | will an analysis of panel flutter based on ar...  
VSM        | 293        | 1111       | some research on high speed flutter .                        | will an analysis of panel flutter based on ar...  
VSM        | 293        | 52         | procedure for calculating flutter at high supersonic speed   | will an analysis of panel flutter based on ar...  
LM         | 293        | 390        | some panel-flutter studies using piston theory .             | will an analysis of panel flutter based on ar...  
LM         | 293        | 1069       | design and testing of honeycomb sandwich cylinders under a   | will an analysis of panel flutter based on ar...  
LM         | 293        | 15         | on two-dimensional panel flutter .                           | will an analysis of panel flutter based on ar...  
LM         | 293        | 42         | the gyroscopic effect of a rigid rotating propeller on eng   | will an analysis of panel flutter based on ar...  
LM         | 293        | 895        | the airforces on the low aspect ratio rectangular wing osc   | will an analysis of panel flutter based on ar...  
LM         | 293        | 627        | flutter analysis of circular panels .                        | will an analysis of panel flutter based on ar...  
LM         | 293        | 1339       | calculation of flutter characteristics for finite-span swe   | will an analysis of panel flutter based on ar...  
LM         | 293        | 1111       | some research on high speed flutter .                        | will an analysis of panel flutter based on ar...  
LM         | 293        | 1322       | qualitiative solutions of the stability equation for a bou   | will an analysis of panel flutter based on ar...  
LM         | 293        | 36         | supersonic flow around blunt bodies .                        | will an analysis of panel flutter based on ar...  
VSM        | 294        | 658        | review of panel flutter and effects of aerodynamic noise p   | what is the criterion for true panel flutter,...  
VSM        | 294        | 766        | experimental investigation at mach number of 3. 0 of effec   | what is the criterion for true panel flutter,...  
VSM        | 294        | 948        | panel flutter tests on full scale x-15 lower vertical stab   | what is the criterion for true panel flutter,...  
VSM        | 294        | 391        | flutter of rectangular simply supported panels at high sup   | what is the criterion for true panel flutter,...  
VSM        | 294        | 856        | some experimental studies of panel flutter at mach 1 .3.     | what is the criterion for true panel flutter,...  
VSM        | 294        | 15         | on two-dimensional panel flutter .                           | what is the criterion for true panel flutter,...  
VSM        | 294        | 1392       | the solution of small displacement, stability or vibration   | what is the criterion for true panel flutter,...  
VSM        | 294        | 894        | flutter of a two dimensional simply supported buckled pane   | what is the criterion for true panel flutter,...  
VSM        | 294        | 858        | experimental investigation at mach numbers 3. 0 of the eff   | what is the criterion for true panel flutter,...  
VSM        | 294        | 627        | flutter analysis of circular panels .                        | what is the criterion for true panel flutter,...  
LM         | 294        | 1242       | some considerations on the laminar stability of time-depen   | what is the criterion for true panel flutter,...  
LM         | 294        | 766        | experimental investigation at mach number of 3. 0 of effec   | what is the criterion for true panel flutter,...  
LM         | 294        | 894        | flutter of a two dimensional simply supported buckled pane   | what is the criterion for true panel flutter,...  
LM         | 294        | 319        | propagation of weak disturbances in a gas subject to relax   | what is the criterion for true panel flutter,...  
LM         | 294        | 15         | on two-dimensional panel flutter .                           | what is the criterion for true panel flutter,...  
LM         | 294        | 541        | similitude of hypersonic flows over slender bodies in non-   | what is the criterion for true panel flutter,...  
LM         | 294        | 827        | a nonlinear theory of bending and buckling of thin elastic   | what is the criterion for true panel flutter,...  
LM         | 294        | 236        | criteria for thermodynamic equilibrium in gas flow .         | what is the criterion for true panel flutter,...  
LM         | 294        | 75         | studies of structural failure due to acoustic loading .      | what is the criterion for true panel flutter,...  
LM         | 294        | 1392       | the solution of small displacement, stability or vibration   | what is the criterion for true panel flutter,...  
VSM        | 295        | 641        | reduction of the clamped plate to two membrane problems wi   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 735        | the bending of uniformly loaded sectorial plates with clam   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 647        | bending of a uniformly loaded rectangular plate with two a   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 875        | models for aeroelastic investigation .                       | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 734        | the bending of uniformly loaded clamped plate in the form    | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 46         | some comments on the inversion of certain large matrices .   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 642        | the buckling strength of a uniform circular cylinder loade   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 551        | analysis of a loaded cantilever plate by finite difference   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 777        | a technique for rendering approximate solutions to physica   | papers dealing with uniformly loaded sectors .    
VSM        | 295        | 1135       | limit analysis of symmetrically loaded thin shells of revo   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 641        | reduction of the clamped plate to two membrane problems wi   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 875        | models for aeroelastic investigation .                       | papers dealing with uniformly loaded sectors .    
LM         | 295        | 735        | the bending of uniformly loaded sectorial plates with clam   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 647        | bending of a uniformly loaded rectangular plate with two a   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 734        | the bending of uniformly loaded clamped plate in the form    | papers dealing with uniformly loaded sectors .    
LM         | 295        | 648        | the approximate analysis of certain boundary value problem   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 1398       | stability of rectangular plates under shear and bending fo   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 46         | some comments on the inversion of certain large matrices .   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 745        | an automatic method for finding the greatest or least valu   | papers dealing with uniformly loaded sectors .    
LM         | 295        | 733        | the bending of a sectorial plate .                           | papers dealing with uniformly loaded sectors .    
VSM        | 296        | 730        | on the bending of a clamped plate .                          | general methods of solving clamped plate prob...  
VSM        | 296        | 641        | reduction of the clamped plate to two membrane problems wi   | general methods of solving clamped plate prob...  
VSM        | 296        | 733        | the bending of a sectorial plate .                           | general methods of solving clamped plate prob...  
VSM        | 296        | 735        | the bending of uniformly loaded sectorial plates with clam   | general methods of solving clamped plate prob...  
VSM        | 296        | 422        | bending of a square plate with two adjacent edges free and   | general methods of solving clamped plate prob...  
VSM        | 296        | 734        | the bending of uniformly loaded clamped plate in the form    | general methods of solving clamped plate prob...  
VSM        | 296        | 736        | the bending of a wedge shaped plate .                        | general methods of solving clamped plate prob...  
VSM        | 296        | 648        | the approximate analysis of certain boundary value problem   | general methods of solving clamped plate prob...  
VSM        | 296        | 1392       | the solution of small displacement, stability or vibration   | general methods of solving clamped plate prob...  
VSM        | 296        | 644        | a study of the cantilever square plate subjected to a unif   | general methods of solving clamped plate prob...  
LM         | 296        | 733        | the bending of a sectorial plate .                           | general methods of solving clamped plate prob...  
LM         | 296        | 730        | on the bending of a clamped plate .                          | general methods of solving clamped plate prob...  
LM         | 296        | 641        | reduction of the clamped plate to two membrane problems wi   | general methods of solving clamped plate prob...  
LM         | 296        | 734        | the bending of uniformly loaded clamped plate in the form    | general methods of solving clamped plate prob...  
LM         | 296        | 422        | bending of a square plate with two adjacent edges free and   | general methods of solving clamped plate prob...  
LM         | 296        | 1088       | iterative methods for solving partial difference equations   | general methods of solving clamped plate prob...  
LM         | 296        | 735        | the bending of uniformly loaded sectorial plates with clam   | general methods of solving clamped plate prob...  
LM         | 296        | 703        | general airfoil theory .                                     | general methods of solving clamped plate prob...  
LM         | 296        | 1392       | the solution of small displacement, stability or vibration   | general methods of solving clamped plate prob...  
LM         | 296        | 736        | the bending of a wedge shaped plate .                        | general methods of solving clamped plate prob...  
VSM        | 297        | 642        | the buckling strength of a uniform circular cylinder loade   | how can the analytical solution of the buckli...  
VSM        | 297        | 932        | buckling of circular cones under axial compression .         | how can the analytical solution of the buckli...  
VSM        | 297        | 744        | lower buckling load in the non-linear buckling theory of t   | how can the analytical solution of the buckli...  
VSM        | 297        | 888        | combinations of temperature and axial compression required   | how can the analytical solution of the buckli...  
VSM        | 297        | 741        | the behaviour of thin cylindrical shells after buckling un   | how can the analytical solution of the buckli...  
VSM        | 297        | 957        | axisymmetric snap buckling of conical shells .               | how can the analytical solution of the buckli...  
VSM        | 297        | 760        | inelastic buckling of initially imperfect cylindrical shel   | how can the analytical solution of the buckli...  
VSM        | 297        | 739        | the buckling of thin cylindrical shells under axial compre   | how can the analytical solution of the buckli...  
VSM        | 297        | 1126       | an engineer's conceptual approach to the buckling of cylin   | how can the analytical solution of the buckli...  
VSM        | 297        | 1131       | the effect of axial constraint on the instability of thin    | how can the analytical solution of the buckli...  
LM         | 297        | 642        | the buckling strength of a uniform circular cylinder loade   | how can the analytical solution of the buckli...  
LM         | 297        | 744        | lower buckling load in the non-linear buckling theory of t   | how can the analytical solution of the buckli...  
LM         | 297        | 932        | buckling of circular cones under axial compression .         | how can the analytical solution of the buckli...  
LM         | 297        | 957        | axisymmetric snap buckling of conical shells .               | how can the analytical solution of the buckli...  
LM         | 297        | 760        | inelastic buckling of initially imperfect cylindrical shel   | how can the analytical solution of the buckli...  
LM         | 297        | 740        | the behaviour of a cylindrical shell under axial compressi   | how can the analytical solution of the buckli...  
LM         | 297        | 741        | the behaviour of thin cylindrical shells after buckling un   | how can the analytical solution of the buckli...  
LM         | 297        | 888        | combinations of temperature and axial compression required   | how can the analytical solution of the buckli...  
LM         | 297        | 1126       | an engineer's conceptual approach to the buckling of cylin   | how can the analytical solution of the buckli...  
LM         | 297        | 1178       | buckling of ring-stiffened cylinders under a pure bending    | how can the analytical solution of the buckli...  
VSM        | 298        | 642        | the buckling strength of a uniform circular cylinder loade   | in the problem of the buckling strength of un...  
VSM        | 298        | 1055       | non-linear bending and buckling of circular plates .         | in the problem of the buckling strength of un...  
VSM        | 298        | 932        | buckling of circular cones under axial compression .         | in the problem of the buckling strength of un...  
VSM        | 298        | 744        | lower buckling load in the non-linear buckling theory of t   | in the problem of the buckling strength of un...  
VSM        | 298        | 1054       | iterative solutions for the non-linear bending of circular   | in the problem of the buckling strength of un...  
VSM        | 298        | 739        | the buckling of thin cylindrical shells under axial compre   | in the problem of the buckling strength of un...  
VSM        | 298        | 1359       | compression tests on circular cylinders stiffened longitud   | in the problem of the buckling strength of un...  
VSM        | 298        | 1122       | on the role of initial imperfections in plastic buckling o   | in the problem of the buckling strength of un...  
VSM        | 298        | 741        | the behaviour of thin cylindrical shells after buckling un   | in the problem of the buckling strength of un...  
VSM        | 298        | 1293       | design of stiffened cylinders in axial compression .         | in the problem of the buckling strength of un...  
LM         | 298        | 642        | the buckling strength of a uniform circular cylinder loade   | in the problem of the buckling strength of un...  
LM         | 298        | 744        | lower buckling load in the non-linear buckling theory of t   | in the problem of the buckling strength of un...  
LM         | 298        | 1122       | on the role of initial imperfections in plastic buckling o   | in the problem of the buckling strength of un...  
LM         | 298        | 932        | buckling of circular cones under axial compression .         | in the problem of the buckling strength of un...  
LM         | 298        | 1055       | non-linear bending and buckling of circular plates .         | in the problem of the buckling strength of un...  
LM         | 298        | 739        | the buckling of thin cylindrical shells under axial compre   | in the problem of the buckling strength of un...  
LM         | 298        | 457        | on laminar boundary-layer flow near a position of separati   | in the problem of the buckling strength of un...  
LM         | 298        | 1054       | iterative solutions for the non-linear bending of circular   | in the problem of the buckling strength of un...  
LM         | 298        | 1359       | compression tests on circular cylinders stiffened longitud   | in the problem of the buckling strength of un...  
LM         | 298        | 831        | buckling of shallow shells under external pressure .         | in the problem of the buckling strength of un...  
VSM        | 299        | 184        | scale models for thermo-aeroelastic research .               | the problem of similarity for representative ...  
VSM        | 299        | 875        | models for aeroelastic investigation .                       | the problem of similarity for representative ...  
VSM        | 299        | 746        | aeroelastic problems in connection with high speed flight    | the problem of similarity for representative ...  
VSM        | 299        | 327        | on local flat plate similarity in the hypersonic boundary    | the problem of similarity for representative ...  
VSM        | 299        | 349        | numerical solution of the boundary layer equations without   | the problem of similarity for representative ...  
VSM        | 299        | 158        | temperature charts for induction and constant temperature    | the problem of similarity for representative ...  
VSM        | 299        | 57         | applicability of the hypersonic similarity rule to pressur   | the problem of similarity for representative ...  
VSM        | 299        | 1361       | large deflections of structures subjected to heating and e   | the problem of similarity for representative ...  
VSM        | 299        | 359        | note on the hypersonic similarity law for an unyawed cone    | the problem of similarity for representative ...  
VSM        | 299        | 966        | on fully developed channel flows,. some solutions and limi   | the problem of similarity for representative ...  
LM         | 299        | 184        | scale models for thermo-aeroelastic research .               | the problem of similarity for representative ...  
LM         | 299        | 1361       | large deflections of structures subjected to heating and e   | the problem of similarity for representative ...  
LM         | 299        | 875        | models for aeroelastic investigation .                       | the problem of similarity for representative ...  
LM         | 299        | 1008       | free-flight measurements of the static and dynamic .         | the problem of similarity for representative ...  
LM         | 299        | 966        | on fully developed channel flows,. some solutions and limi   | the problem of similarity for representative ...  
LM         | 299        | 486        | similarity laws for aerothermoelastic testing .              | the problem of similarity for representative ...  
LM         | 299        | 746        | aeroelastic problems in connection with high speed flight    | the problem of similarity for representative ...  
LM         | 299        | 442        | some effects of variations in several parameters including   | the problem of similarity for representative ...  
LM         | 299        | 1346       | modulated entry .                                            | the problem of similarity for representative ...  
LM         | 299        | 1274       | real gas effects in flow over blunt bodies at hypersonic s   | the problem of similarity for representative ...  
VSM        | 300        | 884        | the estimation of fatigue damage on structural elements .    | how is fatigue damage estimated using the nor...  
VSM        | 300        | 881        | cumulative damage in fatigue .                               | how is fatigue damage estimated using the nor...  
VSM        | 300        | 726        | on structural fatigue under random loading .                 | how is fatigue damage estimated using the nor...  
VSM        | 300        | 768        | formulae for use with the fatigue load meter in the assess   | how is fatigue damage estimated using the nor...  
VSM        | 300        | 1168       | damage incurred on a tilt-wing multipropeller vtol/stol ai   | how is fatigue damage estimated using the nor...  
VSM        | 300        | 723        | on the fatigue failure of structures due to vibrations exc   | how is fatigue damage estimated using the nor...  
VSM        | 300        | 883        | correlated fatigue data for aircraft structural joints .     | how is fatigue damage estimated using the nor...  
VSM        | 300        | 767        | mathematical techniques applying to the thermal fatigue be   | how is fatigue damage estimated using the nor...  
